Filename	n_sentences	n_tokens	tokens_per_sent	char_per_tok	ttr_lemma_chunks_100	ttr_form_chunks_100	upos_dist_ADJ	upos_dist_ADP	upos_dist_ADV	upos_dist_AUX	upos_dist_CCONJ	upos_dist_DET	upos_dist_INTJ	upos_dist_NOUN	upos_dist_NUM	upos_dist_PRON	upos_dist_PROPN	upos_dist_PUNCT	upos_dist_SCONJ	upos_dist_SYM	upos_dist_VERB	upos_dist_X	lexical_density	verbs_tense_dist_Fut	verbs_tense_dist_Imp	verbs_tense_dist_Past	verbs_tense_dist_Pres	verbs_mood_dist_Cnd	verbs_mood_dist_Imp	verbs_mood_dist_Ind	verbs_mood_dist_Sub	verbs_form_dist_Fin	verbs_form_dist_Ger	verbs_form_dist_Inf	verbs_form_dist_Part	verbs_num_pers_dist_Plur+	verbs_num_pers_dist_Plur+1	verbs_num_pers_dist_Plur+2	verbs_num_pers_dist_Plur+3	verbs_num_pers_dist_Sing+1	verbs_num_pers_dist_Sing+2	verbs_num_pers_dist_Sing+3	aux_tense_dist_Fut	aux_tense_dist_Imp	aux_tense_dist_Past	aux_tense_dist_Pres	aux_mood_dist_Cnd	aux_mood_dist_Imp	aux_mood_dist_Ind	aux_mood_dist_Sub	aux_form_dist_Fin	aux_form_dist_Ger	aux_form_dist_Inf	aux_form_dist_Part	aux_num_pers_dist_Plur+1	aux_num_pers_dist_Plur+2	aux_num_pers_dist_Plur+3	aux_num_pers_dist_Sing+1	aux_num_pers_dist_Sing+2	aux_num_pers_dist_Sing+3	verbal_head_per_sent	verbal_root_perc	avg_verb_edges	verb_edges_dist_0	verb_edges_dist_1	verb_edges_dist_2	verb_edges_dist_3	verb_edges_dist_4	verb_edges_dist_5	verb_edges_dist_6	avg_max_depth	avg_token_per_clause	avg_max_links_len	avg_links_len	max_links_len	avg_prepositional_chain_len	n_prepositional_chains	prep_dist_1	prep_dist_2	prep_dist_3	prep_dist_4	obj_pre	obj_post	subj_pre	subj_post	dep_dist_acl	dep_dist_acl:relcl	dep_dist_advcl	dep_dist_advmod	dep_dist_amod	dep_dist_appos	dep_dist_aux	dep_dist_aux:pass	dep_dist_case	dep_dist_cc	dep_dist_ccomp	dep_dist_compound	dep_dist_conj	dep_dist_cop	dep_dist_csubj	dep_dist_det	dep_dist_det:poss	dep_dist_det:predet	dep_dist_discourse	dep_dist_dislocated	dep_dist_expl	dep_dist_expl:impers	dep_dist_expl:pass	dep_dist_fixed	dep_dist_flat	dep_dist_flat:foreign	dep_dist_flat:name	dep_dist_iobj	dep_dist_mark	dep_dist_nmod	dep_dist_nsubj	dep_dist_nsubj:pass	dep_dist_nummod	dep_dist_obj	dep_dist_obl	dep_dist_obl:agent	dep_dist_parataxis	dep_dist_punct	dep_dist_root	dep_dist_vocative	dep_dist_xcomp	principal_proposition_dist	subordinate_proposition_dist	subordinate_post	subordinate_pre	avg_subordinate_chain_len	subordinate_dist_1	subordinate_dist_2	subordinate_dist_3	subordinate_dist_4	subordinate_dist_5
FB_profilingUD_input/1156-train-0-.conllu	3	37	12.333333333333334	5.225806451612903	0	0	10.81081081081081	8.108108108108109	2.7027027027027026	8.108108108108109	0	8.108108108108109	0	8.108108108108109	0	10.81081081081081	8.108108108108109	16.216216216216218	2.7027027027027026	0	16.216216216216218	0	0.5483870967741935	0	0	60.0	40.0	0	0	100.0	0	33.333333333333336	0	16.666666666666668	50.0	0	0	0	0	50.0	0	50.0	0	0	0	100.0	0	0	66.66666666666667	33.333333333333336	100.0	0	0	0	0	0	0	0	0	100.0	2.3333333333333335	100.0	1.8333333333333333	0	50.0	33.333333333333336	0	16.666666666666668	0	0	3.6666666666666665	5.285714285714286	4.333333333333333	1.9285714285714286	5	1.0	1	100.0	0	0	0	25.0	75.0	50.0	50.0	5.405405405405405	2.7027027027027026	0	2.7027027027027026	8.108108108108109	0	5.405405405405405	0	8.108108108108109	0	0	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	0	0	0	0	0	0	0	0	0	0	0	2.7027027027027026	2.7027027027027026	8.108108108108109	0	0	10.81081081081081	5.405405405405405	0	0	16.216216216216218	8.108108108108109	0	0	42.857142857142854	57.142857142857146	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/669-train-1-.conllu	1	16	16.0	4.25	0	0	12.5	12.5	0	6.25	0	18.75	0	18.75	0	12.5	0	0	6.25	0	12.5	0	0.4375	0	0	0	100.0	0	0	100.0	0	50.0	0	50.0	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	3.0	100.0	3.0	0	0	50.0	0	50.0	0	0	3.0	5.333333333333333	6.0	2.2666666666666666	6	1.0	1	100.0	0	0	0	100.0	0.0	50.0	50.0	0	0	12.5	0	6.25	0	0	0	6.25	0	0	0	0	6.25	0	18.75	0	0	0	0	0	0	0	0	0	0	0	6.25	12.5	6.25	12.5	0	0	0	0	0	0	0	6.25	0	6.25	33.333333333333336	66.66666666666667	50.0	50.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/384-test-1-.conllu	2	10	5.0	6.111111111111111	0	0	10.0	10.0	10.0	10.0	0	0	0	10.0	0	10.0	20.0	10.0	0	0	10.0	0	0.6666666666666666	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	0.5	50.0	2.0	0	0	100.0	0	0	0	0	2.0	10.0	3.0	1.7142857142857142	4	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	10.0	10.0	0	0	0	10.0	0	0	0	0	10.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	10.0	0	0	10.0	20.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/722-train-0-.conllu	1	11	11.0	1.6363636363636365	0	0	0	0	0	0	0	0	0	0	0	0	54.54545454545455	0	0	45.45454545454545	0	0	0.5454545454545454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	10.0	3.7	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.81818181818181	0	0	9.090909090909092	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/970-test-0-.conllu	1	12	12.0	5.2727272727272725	0	0	8.333333333333334	0	8.333333333333334	16.666666666666668	8.333333333333334	16.666666666666668	0	25.0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	0.5454545454545454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	100.0	0	0	0	0	0	0	0	0	3.0	6.0	11.0	3.8	11	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	8.333333333333334	8.333333333333334	0	0	0	0	8.333333333333334	0	0	8.333333333333334	16.666666666666668	0	16.666666666666668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.666666666666668	0	0	0	0	0	0	8.333333333333334	8.333333333333334	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1455-train-0-.conllu	1	4	4.0	7.5	0	0	0	0	25.0	0	0	0	0	0	0	0	25.0	50.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	2.0	2.0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	25.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/355-test-1-.conllu	1	4	4.0	5.25	0	0	0	0	0	25.0	25.0	0	0	25.0	0	0	0	0	0	0	25.0	0	0.5	0	0	100.0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	1.0	0	100.0	0	0	0	0	0	2.0	4.0	2.0	1.3333333333333333	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	25.0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2011-train-0-.conllu	3	14	4.666666666666667	4.5	0	0	0	0	0	7.142857142857143	14.285714285714286	0	0	0	0	14.285714285714286	7.142857142857143	28.571428571428573	0	0	28.571428571428573	0	0.5	0	0	0	100.0	0	25.0	75.0	0	100.0	0	0	0	0	0	0	0	50.0	25.0	25.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	1.6666666666666667	100.0	0.75	25.0	75.0	0	0	0	0	0	1.3333333333333333	2.8	2.0	1.5714285714285714	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	14.285714285714286	7.142857142857143	0	0	0	0	0	0	7.142857142857143	0	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	28.571428571428573	21.428571428571427	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/414-test-1-.conllu	3	26	8.666666666666666	4.478260869565218	0	0	11.538461538461538	19.23076923076923	0	3.8461538461538463	0	19.23076923076923	0	23.076923076923077	0	0	7.6923076923076925	11.538461538461538	0	0	3.8461538461538463	0	0.5217391304347826	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	100.0	0	0	0	0	0.6666666666666666	33.333333333333336	2.0	0	0	100.0	0	0	0	0	2.6666666666666665	13.0	4.333333333333333	2.05	6	1.0	3	100.0	0	0	0	0.0	100.0	0	0	3.8461538461538463	0	0	0	7.6923076923076925	0	0	0	15.384615384615385	0	0	0	0	3.8461538461538463	0	15.384615384615385	3.8461538461538463	0	0	0	0	0	0	0	0	0	3.8461538461538463	0	3.8461538461538463	11.538461538461538	0	0	0	3.8461538461538463	3.8461538461538463	0	0	11.538461538461538	11.538461538461538	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/255-train-1-.conllu	3	28	9.333333333333334	5.038461538461538	0	0	0	10.714285714285714	14.285714285714286	3.5714285714285716	3.5714285714285716	7.142857142857143	0	14.285714285714286	0	14.285714285714286	0	7.142857142857143	7.142857142857143	0	17.857142857142858	0	0.5	50.0	0	0	50.0	0	0	100.0	0	80.0	0	20.0	0	0	25.0	0	25.0	25.0	0	25.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	1.6666666666666667	100.0	3.0	0	0	40.0	20.0	40.0	0	0	2.6666666666666665	5.6	4.666666666666667	1.9130434782608696	7	1.0	1	100.0	0	0	0	50.0	50.0	100.0	0.0	0	0	3.5714285714285716	14.285714285714286	0	0	3.5714285714285716	0	10.714285714285714	3.5714285714285716	3.5714285714285716	0	0	0	0	7.142857142857143	0	0	0	0	0	0	0	0	0	0	0	7.142857142857143	7.142857142857143	3.5714285714285716	3.5714285714285716	0	0	7.142857142857143	7.142857142857143	0	0	7.142857142857143	10.714285714285714	0	0	60.0	40.0	50.0	50.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/1127-train-0-.conllu	1	8	8.0	3.0	0	0	0	0	0	0	0	0	0	0	0	0	37.5	62.5	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	4.0	3.0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	62.5	12.5	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/639-test-1-.conllu	4	22	5.5	5.0	0	0	4.545454545454546	13.636363636363637	13.636363636363637	9.090909090909092	0	9.090909090909092	0	13.636363636363637	0	4.545454545454546	4.545454545454546	4.545454545454546	4.545454545454546	0	18.181818181818183	0	0.5714285714285714	0	0	50.0	50.0	0	0	100.0	0	50.0	0	0	50.0	0	0	0	0	0	50.0	50.0	0	0	0	100.0	50.0	0	50.0	0	100.0	0	0	0	0	0	0	0	100.0	0	1.0	75.0	2.5	0	25.0	0	75.0	0	0	0	2.0	5.5	2.5	1.7647058823529411	4	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	0	0	13.636363636363637	0	0	9.090909090909092	0	13.636363636363637	0	4.545454545454546	0	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0	4.545454545454546	0	4.545454545454546	0	0	9.090909090909092	9.090909090909092	0	0	4.545454545454546	18.181818181818183	0	0	75.0	25.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/1636-train-0-.conllu	1	4	4.0	3.25	0	0	25.0	0	0	25.0	0	25.0	0	0	0	0	0	0	0	25.0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	0.0	0.0	0	0	0	0	0	0	0	0	1.0	0	3.0	2.0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	25.0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/854-train-0-.conllu	1	7	7.0	4.428571428571429	0	0	0	14.285714285714286	0	0	0	14.285714285714286	0	14.285714285714286	0	28.571428571428573	0	0	0	0	28.571428571428573	0	0.42857142857142855	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	100.0	1.0	0	100.0	0	0	0	0	0	4.0	3.5	2.0	1.5	2	1.0	1	100.0	0	0	0	50.0	50.0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	14.285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	14.285714285714286	0	0	0	28.571428571428573	0	0	0	0	14.285714285714286	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/1085-train-1-.conllu	1	3	3.0	23.0	0	0	0	0	0	33.333333333333336	0	0	0	33.333333333333336	0	0	0	33.333333333333336	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	3.0	1.0	1.0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333333333333336	33.333333333333336	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/980-train-1-.conllu	1	3	3.0	9.0	0	0	33.333333333333336	0	0	0	0	0	0	0	0	0	0	66.66666666666667	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.66666666666667	33.333333333333336	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/652-train-0-.conllu	1	1	1.0	5.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/467-train-0-.conllu	1	1	1.0	21.0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2826-train-1-.conllu	1	11	11.0	3.7777777777777777	0	0	0	9.090909090909092	0	0	0	9.090909090909092	0	27.272727272727273	0	0	9.090909090909092	18.181818181818183	0	9.090909090909092	0	18.181818181818183	0.4444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	3.0	0	9.0	3.0	9	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	18.181818181818183	0	0	0	9.090909090909092	0	0	0	0	0	0	0	0	0	9.090909090909092	0	0	0	27.272727272727273	0	0	0	0	0	0	0	18.181818181818183	9.090909090909092	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/224-test-1-.conllu	2	12	6.0	5.1	0	0	8.333333333333334	0	0	8.333333333333334	0	8.333333333333334	0	25.0	0	16.666666666666668	8.333333333333334	16.666666666666668	0	0	8.333333333333334	0	0.6	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	100.0	0	0	0	1.0	50.0	2.0	0	0	100.0	0	0	0	0	2.0	6.0	3.5	2.0	7	0	0	0	0	0	0	0.0	100.0	100.0	0.0	0	8.333333333333334	0	0	8.333333333333334	0	0	0	0	0	0	8.333333333333334	0	8.333333333333334	0	8.333333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	8.333333333333334	16.666666666666668	0	0	8.333333333333334	0	0	0	8.333333333333334	16.666666666666668	0	0	50.0	50.0	0.0	100.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/1954-train-1-.conllu	1	9	9.0	6.25	0	0	0	11.11111111111111	22.22222222222222	0	0	11.11111111111111	0	11.11111111111111	0	0	0	11.11111111111111	0	0	33.333333333333336	0	0.75	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0	100.0	2.0	0	0	100.0	0	0	0	0	4.0	3.0	2.0	1.4285714285714286	2	0	0	0	0	0	0	0.0	100.0	0	0	0	0	0	22.22222222222222	0	0	0	0	0	0	0	0	11.11111111111111	0	0	11.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	11.11111111111111	0	0	0	0	11.11111111111111	0	0	0	11.11111111111111	11.11111111111111	0	11.11111111111111	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/2153-train-0-.conllu	1	1	1.0	4.0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/680-test-1-.conllu	2	29	14.5	4.962962962962963	0	0	13.793103448275861	10.344827586206897	3.4482758620689653	3.4482758620689653	3.4482758620689653	17.24137931034483	0	20.689655172413794	0	6.896551724137931	0	6.896551724137931	3.4482758620689653	0	10.344827586206897	0	0.5185185185185185	50.0	0	0	50.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	50.0	50.0	0	0	0	0	0	100.0	0	0	0	100.0	100.0	0	0	0	0	0	0	0	0	100.0	1.5	100.0	3.0	0	33.333333333333336	0	33.333333333333336	0	33.333333333333336	0	3.5	9.666666666666666	5.5	2.24	7	1.0	2	100.0	0	0	0	33.333333333333336	66.66666666666667	100.0	0.0	0	0	0	3.4482758620689653	10.344827586206897	0	3.4482758620689653	0	10.344827586206897	3.4482758620689653	3.4482758620689653	0	3.4482758620689653	0	0	17.24137931034483	0	0	0	0	0	0	0	0	0	0	0	3.4482758620689653	3.4482758620689653	10.344827586206897	3.4482758620689653	0	0	6.896551724137931	3.4482758620689653	0	0	6.896551724137931	6.896551724137931	0	0	66.66666666666667	33.333333333333336	100.0	0.0	1.0	100.0	0	0	0	0
FB_profilingUD_input/205-train-1-.conllu	6	65	10.833333333333334	4.4655172413793105	0	0	0	13.846153846153847	13.846153846153847	1.5384615384615385	1.5384615384615385	6.153846153846154	0	12.307692307692308	0	16.923076923076923	1.5384615384615385	10.76923076923077	3.076923076923077	0	18.46153846153846	0	0.5172413793103449	0	0	33.333333333333336	66.66666666666667	0	0	100.0	0	50.0	0	25.0	25.0	0	0	0	0	16.666666666666668	16.666666666666668	66.66666666666667	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	0	100.0	2.0	66.66666666666667	2.5	8.333333333333334	8.333333333333334	50.0	8.333333333333334	16.666666666666668	0	8.333333333333334	2.6666666666666665	5.416666666666667	6.333333333333333	2.4423076923076925	15	1.0	2	100.0	0	0	0	42.857142857142854	57.142857142857146	75.0	25.0	4.615384615384615	3.076923076923077	1.5384615384615385	13.846153846153847	0	0	1.5384615384615385	0	12.307692307692308	1.5384615384615385	0	0	0	0	1.5384615384615385	6.153846153846154	0	0	0	0	0	0	0	0	0	0	0	3.076923076923077	4.615384615384615	3.076923076923077	4.615384615384615	0	0	7.6923076923076925	7.6923076923076925	0	0	10.76923076923077	9.23076923076923	0	3.076923076923077	33.333333333333336	66.66666666666667	62.5	37.5	1.1428571428571428	85.71428571428571	14.285714285714286	0	0	0
FB_profilingUD_input/1056-train-0-.conllu	2	17	8.5	3.625	0	0	0	5.882352941176471	17.647058823529413	11.764705882352942	0	5.882352941176471	0	5.882352941176471	5.882352941176471	5.882352941176471	0	5.882352941176471	11.764705882352942	0	17.647058823529413	5.882352941176471	0.4375	0	0	0	100.0	0	0	100.0	0	66.66666666666667	0	33.333333333333336	0	0	0	0	0	0	0	100.0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	50.0	0	0	0	0	50.0	1.5	50.0	3.3333333333333335	0	33.333333333333336	0	33.333333333333336	0	0	33.333333333333336	2.0	5.666666666666667	5.5	2.5714285714285716	8	0	0	0	0	0	0	0.0	100.0	0.0	100.0	0	0	5.882352941176471	17.647058823529413	0	0	0	0	5.882352941176471	0	5.882352941176471	0	0	11.764705882352942	0	5.882352941176471	0	0	0	0	5.882352941176471	0	0	0	0	0	0	0	11.764705882352942	0	5.882352941176471	0	0	5.882352941176471	0	0	0	5.882352941176471	11.764705882352942	0	0	33.333333333333336	66.66666666666667	100.0	0.0	2.0	0	100.0	0	0	0
FB_profilingUD_input/2937-train-1-.conllu	1	5	5.0	3.6	0	0	0	20.0	0	0	0	40.0	0	40.0	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	2.0	0	3.0	1.75	3	1.0	1	100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	40.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/430-train-1-.conllu	1	5	5.0	3.75	0	0	0	0	0	20.0	0	20.0	0	20.0	0	20.0	0	20.0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	0	0	0	0	100.0	0	1.0	100.0	0	0	0	0	0	0	0	0	1.0	5.0	3.0	2.0	3	0	0	0	0	0	0	0	0	100.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	20.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.0	0	0	0	0	0	0	20.0	20.0	0	0	100.0	0.0	0	0	0	0	0	0	0	0
FB_profilingUD_input/1142-train-1-.conllu	1	2	2.0	7.0	0	0	0	0	50.0	0	0	0	0	0	0	0	0	50.0	0	0	0	0	1.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0	0	0	0	0	0	0	0	0.0	0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.0	50.0	0	0	0	0	0	0	0	0	0	0	0	0
FB_profilingUD_input/2288-train-0-.conllu	2	26	13.0	4.545454545454546	0	0	3.8461538461538463	7.6923076923076925	0	3.8461538461538463	3.8461538461538463	7.6923076923076925	0	19.23076923076923	7.6923076923076925	11.538461538461538	0	15.384615384615385	0	0	19.23076923076923	0	0.5	0	0	0	100.0	0	0	100.0	0	80.0	20.0	0	0	0	0	0	100.0	0	0	0	0	0	0	100.0	0	0	100.0	0	100.0	0	0	0	100.0	0	0	0	0	0	2.5	100.0	2.0	0	40.0	20.0	40.0	0	0	0	3.0	5.2	5.0	2.3	9	0	0	0	0	0	0	0.0	100.0	75.0	25.0	0	7.6923076923076925	0	0	3.8461538461538463	0	3.8461538461538463	0	7.6923076923076925	3.8461538461538463	0	0	3.8461538461538463	0	0	7.6923076923076925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.384615384615385	0	7.6923076923076925	3.8461538461538463	11.538461538461538	0	0	15.384615384615385	7.6923076923076925	0	0	50.0	50.0	100.0	0.0	1.0	100.0	0	0	0	0
